# Candidate extraction from Robotrek (USA).sfc; no ROM changes made.
# Non-ASCII bytes are preserved as [XX]; C0 is the record terminator and is excluded from raw_hex.
record_id	region	start_offset	end_offset_exclusive	terminator_offset	length_without_terminator	raw_hex	controls	nested_start_count	ascii_chars	letter_chars	printable_ratio	classification	english	korean_translation	translation_status
EN-05B4AD	main-dialogue-1	0x05B4AD	0x05B602	0x05B602	341	D7 41 20 E0 00 20 69 73 CD E3 A7 69 6E 20 E3 05 70 6F 73 73 65 73 73 69 6F 6E 2E CD 5B 55 73 65 20 69 74 73 20 70 6F 77 65 72 5D 2C 20 C3 03 43 6F 6F 6B 69 65 C3 00 60 73 CD E3 12 73 61 69 64 2E D1 E3 04 E3 46 E3 02 61 CD C3 02 46 6F 72 74 72 65 73 73 C3 00 20 E3 10 61 CD E3 E8 70 6F 77 65 72 2E 20 57 65 20 E3 56 74 68 65 CD E0 00 20 74 6F 20 64 65 73 74 72 6F 79 20 69 74 2E D1 E0 02 55 68 6E 2E 2E 2E CD C9 1E E3 0D E3 9C 74 6F 20 62 65 6C 69 65 76 65 2E 2E 2E D1 E0 15 E3 36 E3 1B 74 72 75 65 2E CD 49 6E 20 65 78 63 68 61 6E 67 65 2C 20 49 CD E3 12 E3 37 E3 01 74 68 69 73 2E D1 49 66 20 E3 01 E3 6D 6D 65 2C 20 79 6F 75 CD E3 14 E3 B9 74 68 69 73 2E CD E3 24 E3 12 E3 30 E3 01 74 6F CD 43 68 6F 63 6F 2E DE D7 20 C2 00 20 E3 18 67 6F 74 74 65 6E CD 20 E3 00 C3 02 53 70 61 63 65 73 68 69 70 C3 00 21 CC D7 E3 A3 77 65 20 E3 4E 67 6F 2E CD 57 65 60 6C 6C 20 62 65 20 61 77 61 69 74 69 6E 67 20 67 6F 6F 64 CD 6E 65 77 73 20 E3 1F 79 6F 75 2E CD C9 3C 50 72 69 6E 63 65 73 73 2C 20 C9 1E 73 68 E3 71 77 65 20 67 6F 3F	00:7 01:3 02:4 03:1 04:1 05:1 0D:1 10:1 12:3 14:1 15:1 18:1 1B:1 1E:2 1F:1 9C:1 A3:1 A7:1 B9:1 C2:1 C3:6 C9:3 CC:1 CD:16 D1:4 D7:3 DE:1 E0:4 E3:30 E8:1	2	238	180	0.6979	overlap-review	[D7]A [E0][00] is\n[E3][A7]in [E3][05]possession.\n[Use its power], [C3][03]Cookie[C3][00]`s\n[E3][12]said.[D1][E3][04][E3]F[E3][02]a\n[C3][02]Fortress[C3][00] [E3][10]a\n[E3][E8]power. We [E3]Vthe\n[E0][00] to destroy it.[D1][E0][02]Uhn...\n[C9][1E][E3][0D][E3][9C]to believe...[D1][E0][15][E3]6[E3][1B]true.\nIn exchange, I\n[E3][12][E3]7[E3][01]this.[D1]If [E3][01][E3]mme, you\n[E3][14][E3][B9]this.\n[E3]$[E3][12][E3]0[E3][01]to\nChoco.[DE][D7] [C2][00] [E3][18]gotten\n [E3][00][C3][02]Spaceship[C3][00]![CC][D7][E3][A3]we [E3]Ngo.\nWe`ll be awaiting good\nnews [E3][1F]you.\n[C9]<Princess, [C9][1E]sh[E3]qwe go?		pending
EN-05B59B	main-dialogue-1	0x05B59B	0x05B602	0x05B602	103	D7 20 C2 00 20 E3 18 67 6F 74 74 65 6E CD 20 E3 00 C3 02 53 70 61 63 65 73 68 69 70 C3 00 21 CC D7 E3 A3 77 65 20 E3 4E 67 6F 2E CD 57 65 60 6C 6C 20 62 65 20 61 77 61 69 74 69 6E 67 20 67 6F 6F 64 CD 6E 65 77 73 20 E3 1F 79 6F 75 2E CD C9 3C 50 72 69 6E 63 65 73 73 2C 20 C9 1E 73 68 E3 71 77 65 20 67 6F 3F	00:3 02:1 18:1 1E:1 1F:1 A3:1 C2:1 C3:2 C9:2 CC:1 CD:4 D7:2 E3:6	1	77	60	0.7476	overlap-review	[D7] [C2][00] [E3][18]gotten\n [E3][00][C3][02]Spaceship[C3][00]![CC][D7][E3][A3]we [E3]Ngo.\nWe`ll be awaiting good\nnews [E3][1F]you.\n[C9]<Princess, [C9][1E]sh[E3]qwe go?		pending
EN-05B5BB	main-dialogue-1	0x05B5BB	0x05B602	0x05B602	71	D7 E3 A3 77 65 20 E3 4E 67 6F 2E CD 57 65 60 6C 6C 20 62 65 20 61 77 61 69 74 69 6E 67 20 67 6F 6F 64 CD 6E 65 77 73 20 E3 1F 79 6F 75 2E CD C9 3C 50 72 69 6E 63 65 73 73 2C 20 C9 1E 73 68 E3 71 77 65 20 67 6F 3F	1E:1 1F:1 A3:1 C9:2 CD:3 D7:1 E3:4	0	58	45	0.8169	overlap-review	[D7][E3][A3]we [E3]Ngo.\nWe`ll be awaiting good\nnews [E3][1F]you.\n[C9]<Princess, [C9][1E]sh[E3]qwe go?		pending
EN-05B603	main-dialogue-1	0x05B603	0x05B642	0x05B642	63	D7 57 61 69 74 2E 2E 2E 20 E3 40 69 6E 76 65 6E 74 6F 72 79 CD E3 D9 74 6F 20 62 65 20 66 75 6C 6C 2E 2E 2E CD E3 33 72 65 61 72 72 61 6E 67 65 CD E3 05 70 6F 73 73 65 73 73 69 6F 6E 73 2E	05:1 CD:3 D7:1 D9:1 E3:4	0	53	41	0.8413	accepted-candidate	[D7]Wait... [E3]@inventory\n[E3][D9]to be full...\n[E3]3rearrange\n[E3][05]possessions.		pending
EN-05B6C6	main-dialogue-1	0x05B6C6	0x05B76B	0x05B76B	165	D7 E0 0E 2E 2E 2E 20 55 68 6D 2E 2E 2E CD C9 3C E3 33 E3 6D 75 73 2E CD C9 1E 57 65 60 76 65 20 74 72 69 65 64 20 65 76 65 72 79 74 68 69 6E 67 2E D1 C2 00 2C 20 6D 65 65 74 69 6E 67 CD E3 01 E3 18 E3 3C 6D 79 CD C9 1E 66 69 72 73 74 C9 1E 20 72 61 79 20 6F 66 20 68 6F 70 65 2E CD C9 1E E3 33 E3 6D 75 73 2E D1 4F 6E 20 C9 1E 43 68 6F 63 6F CD 77 65 20 6D 61 79 20 E3 81 61 67 61 69 6E 2E CD C9 3C E3 34 C9 1E E3 03 6C 6F 6F 6B 69 6E 67 CD C9 1E E3 B8 74 6F 20 73 65 65 69 6E 67 20 79 6F 75 2E	00:1 01:1 03:1 0E:1 18:1 1E:7 81:1 B8:1 C2:1 C9:9 CD:8 D1:2 D7:1 E0:1 E3:11	0	118	86	0.7152	accepted-candidate	[D7][E0][0E]... Uhm...\n[C9]<[E3]3[E3]mus.\n[C9][1E]We`ve tried everything.[D1][C2][00], meeting\n[E3][01][E3][18][E3]<my\n[C9][1E]first[C9][1E] ray of hope.\n[C9][1E][E3]3[E3]mus.[D1]On [C9][1E]Choco\nwe may [E3][81]again.\n[C9]<[E3]4[C9][1E][E3][03]looking\n[C9][1E][E3][B8]to seeing you.		pending
EN-05B877	main-dialogue-1	0x05B877	0x05B97D	0x05B97D	262	D7 E0 07 E3 0B 6C 61 74 65 2E CD C9 1E E3 ED E3 01 67 6F 20 74 68 65 72 65 3F CD 48 6F 77 20 E3 0A E3 05 6D 6F 74 68 65 72 3F D1 53 E3 41 E3 7D E3 08 6B 69 6E 64 CD 53 69 67 68 2E 2E 2E CD 4D 79 20 6D 6F 74 68 65 72 2E 2E 2E 2E DC 06 2E 2E 2E CD DC 00 C9 1E 4E 65 76 65 72 20 6D 69 6E 64 2E D1 E3 0D E3 35 61 20 53 63 72 61 70 2E CD 49 20 66 65 6C 74 20 73 6F 72 72 79 20 E3 0C 79 6F 75 2C CD 73 6F 20 49 20 62 72 6F 75 67 68 74 20 74 68 69 73 2E CD C9 1E E3 06 E3 37 69 74 20 74 6F 20 79 6F 75 2E DE D7 20 C2 00 20 E3 18 67 6F 74 74 65 6E CD C3 02 20 E3 59 31 C3 00 21 CC D7 49 20 E3 2F 69 74 20 69 6E 20 E3 00 43 61 76 65 2E CD 44 6F 65 73 6E 60 74 20 69 74 20 73 70 61 72 6B 6C 65 3F CD E3 24 E3 12 E3 7B 79 6F 75 72 CD 6D 6F 6F 64 2E 20 57 65 6C 6C 2C C9 1E E3 03 67 6F 69 6E 67 2E	00:4 01:1 02:1 03:1 05:1 06:2 07:1 08:1 0A:1 0B:1 0C:1 0D:1 12:1 18:1 1E:4 C2:1 C3:2 C9:4 CC:1 CD:12 D1:2 D7:3 DC:2 DE:1 E0:1 E3:21 ED:1	2	189	135	0.7214	accepted-candidate	[D7][E0][07][E3][0B]late.\n[C9][1E][E3][ED][E3][01]go there?\nHow [E3][0A][E3][05]mother?[D1]S[E3]A[E3]}[E3][08]kind\nSigh...\nMy mother....[DC][06]...\n[DC][00][C9][1E]Never mind.[D1][E3][0D][E3]5a Scrap.\nI felt sorry [E3][0C]you,\nso I brought this.\n[C9][1E][E3][06][E3]7it to you.[DE][D7] [C2][00] [E3][18]gotten\n[C3][02] [E3]Y1[C3][00]![CC][D7]I [E3]/it in [E3][00]Cave.\nDoesn`t it sparkle?\n[E3]$[E3][12][E3]{your\nmood. Well,[C9][1E][E3][03]going.		pending
EN-05B91E	main-dialogue-1	0x05B91E	0x05B97D	0x05B97D	95	D7 20 C2 00 20 E3 18 67 6F 74 74 65 6E CD C3 02 20 E3 59 31 C3 00 21 CC D7 49 20 E3 2F 69 74 20 69 6E 20 E3 00 43 61 76 65 2E CD 44 6F 65 73 6E 60 74 20 69 74 20 73 70 61 72 6B 6C 65 3F CD E3 24 E3 12 E3 7B 79 6F 75 72 CD 6D 6F 6F 64 2E 20 57 65 6C 6C 2C C9 1E E3 03 67 6F 69 6E 67 2E	00:3 02:1 03:1 12:1 18:1 1E:1 C2:1 C3:2 C9:1 CC:1 CD:4 D7:2 E3:8	1	68	48	0.7158	overlap-review	[D7] [C2][00] [E3][18]gotten\n[C3][02] [E3]Y1[C3][00]![CC][D7]I [E3]/it in [E3][00]Cave.\nDoesn`t it sparkle?\n[E3]$[E3][12][E3]{your\nmood. Well,[C9][1E][E3][03]going.		pending
EN-05B936	main-dialogue-1	0x05B936	0x05B97D	0x05B97D	71	D7 49 20 E3 2F 69 74 20 69 6E 20 E3 00 43 61 76 65 2E CD 44 6F 65 73 6E 60 74 20 69 74 20 73 70 61 72 6B 6C 65 3F CD E3 24 E3 12 E3 7B 79 6F 75 72 CD 6D 6F 6F 64 2E 20 57 65 6C 6C 2C C9 1E E3 03 67 6F 69 6E 67 2E	00:1 03:1 12:1 1E:1 C9:1 CD:3 D7:1 E3:6	0	56	41	0.7887	overlap-review	[D7]I [E3]/it in [E3][00]Cave.\nDoesn`t it sparkle?\n[E3]$[E3][12][E3]{your\nmood. Well,[C9][1E][E3][03]going.		pending
EN-05B97E	main-dialogue-1	0x05B97E	0x05B9B3	0x05B9B3	53	D7 2E 2E 2E 49 60 64 20 E3 2D 74 6F 20 73 74 61 79 2C 20 62 75 74 CD E3 05 E3 4C 66 75 6C 6C 2E CD E3 06 77 61 69 74 2E 20 50 6C 65 61 73 65 CD E3 EE 69 74 2E	05:1 06:1 CD:3 D7:1 E3:5 EE:1	0	41	28	0.7736	accepted-candidate	[D7]...I`d [E3]-to stay, but\n[E3][05][E3]Lfull.\n[E3][06]wait. Please\n[E3][EE]it.		pending
EN-05B9C5	main-dialogue-1	0x05B9C5	0x05BB04	0x05BB04	319	D7 E0 07 E3 2A E3 B3 E3 20 62 61 63 6B 2E 20 4D 79 CD E3 61 E3 D3 6D 65 20 73 6F 6D 65 74 68 69 6E 67 CD 61 77 66 75 6C 20 E3 9F 74 6F 20 79 6F 75 2E D1 53 68 65 20 E3 A8 E3 00 4D 61 79 6F 72 CD 74 6F 6F 6B 20 E3 21 E3 1F 79 6F 75 2E CD C9 1E 41 72 65 6E 60 74 20 E3 01 61 6E 67 72 79 3F CD E3 5B 67 6F 20 E3 26 69 74 21 D1 49 20 E3 3B 61 20 73 65 63 72 65 74 20 E3 FB 74 6F CD E3 00 E3 27 68 6F 75 73 65 2E CD C9 1E C3 02 41 20 52 6F 6F 6D 20 B3 20 E3 00 50 6F 6C 69 63 65 2E CD C3 00 C9 1E 49 74 20 6C 65 61 64 73 20 74 68 65 72 65 2E D1 E3 0D E3 1E E3 35 E3 0C 79 6F 75 2E CD C9 1E E3 04 E3 11 63 61 75 73 65 73 20 6D 79 CD E3 61 61 20 6C 6F 74 20 6F 66 20 74 72 6F 75 62 6C 65 2E CD E3 03 E3 25 74 6F 20 E3 26 68 69 6D 21 D1 E3 06 77 61 69 74 20 E3 0C E3 01 69 6E CD E3 00 72 6F 6F 6D 2E 20 43 6F 6D 65 21 CD C3 02 E3 04 72 6F 6F 6D 20 69 73 20 B3 20 6F 66 20 74 68 65 CD 50 6F 6C 69 63 65 20 73 74 61 74 69 6F 6E 2E D1 C3 00 C9 20 53 65 65 20 79 61 21	00:6 01:2 02:2 03:1 04:2 06:1 07:1 0C:2 0D:1 11:1 1E:5 1F:1 9F:1 A8:1 B3:3 C3:4 C9:5 CD:14 D1:5 D3:1 D7:1 E0:1 E3:33 FB:1	0	224	168	0.7022	accepted-candidate	[D7][E0][07][E3]*[E3][B3][E3] back. My\n[E3]a[E3][D3]me something\nawful [E3][9F]to you.[D1]She [E3][A8][E3][00]Mayor\ntook [E3]![E3][1F]you.\n[C9][1E]Aren`t [E3][01]angry?\n[E3][go [E3]&it![D1]I [E3];a secret [E3][FB]to\n[E3][00][E3]'house.\n[C9][1E][C3][02]A Room [B3] [E3][00]Police.\n[C3][00][C9][1E]It leads there.[D1][E3][0D][E3][1E][E3]5[E3][0C]you.\n[C9][1E][E3][04][E3][11]causes my\n[E3]aa lot of trouble.\n[E3][03][E3]%to [E3]&him![D1][E3][06]wait [E3][0C][E3][01]in\n[E3][00]room. Come!\n[C3][02][E3][04]room is [B3] of the\nPolice station.[D1][C3][00][C9] See ya!		pending
EN-05BB05	main-dialogue-1	0x05BB05	0x05BB20	0x05BB20	27	D7 E0 07 E3 31 6D 6F 75 73 65 2E CD E3 19 61 20 67 6F 6F 66 79 20 66 61 63 65 2E	07:1 19:1 CD:1 D7:1 E0:1 E3:2	0	20	15	0.7407	accepted-candidate	[D7][E0][07][E3]1mouse.\n[E3][19]a goofy face.		pending
EN-05BBA2	main-dialogue-1	0x05BBA2	0x05BC17	0x05BC17	117	D7 E3 19 64 6F 20 E3 01 77 61 6E 74 3F CD E3 2E E3 0B 61 6E 20 69 6E 76 65 6E 74 6F 72 3F CD E3 09 E3 0F 66 6F 6F 6C 20 6D 65 21 20 59 6F 75 60 72 65 CD E3 15 6B 69 64 60 73 20 6D 65 73 73 65 6E 67 65 72 2E D1 E3 5B E3 4F E3 5A 74 68 69 73 21 CD E3 04 6E 65 78 74 20 E3 54 68 65 20 62 6F 74 68 65 72 73 CD 6D 79 20 64 61 75 67 68 74 65 72 2E 2E 2E 21	01:1 04:1 09:1 0B:1 0F:1 15:1 19:1 CD:5 D1:1 D7:1 E3:12	0	91	70	0.7778	accepted-candidate	[D7][E3][19]do [E3][01]want?\n[E3].[E3][0B]an inventor?\n[E3][09][E3][0F]fool me! You`re\n[E3][15]kid`s messenger.[D1][E3][[E3]O[E3]Zthis!\n[E3][04]next [E3]The bothers\nmy daughter...!		pending
EN-05BC18	main-dialogue-1	0x05BC18	0x05BC3B	0x05BC3B	35	D7 E3 09 E3 0F E3 20 69 6E 74 6F CD 6D 79 20 68 6F 75 73 65 21 CD E3 A5 6F 75 74 21 20 E3 A5 6F 75 74 21	09:1 0F:1 A5:2 CD:2 D7:1 E3:5	0	23	17	0.6571	accepted-candidate	[D7][E3][09][E3][0F][E3] into\nmy house!\n[E3][A5]out! [E3][A5]out!		pending
EN-05BC3C	main-dialogue-1	0x05BC3C	0x05BCBF	0x05BCBF	131	D7 DC 01 59 2E 2E 79 6F 75 21 21 20 44 6F 20 E3 01 6B 6E 6F 77 CD 6D 79 20 64 61 75 67 68 74 65 72 3F 20 53 68 65 20 68 61 73 CD E3 D6 61 20 6E 6F 74 65 20 62 65 68 69 6E 64 CD E3 08 64 69 73 61 70 70 65 61 72 65 64 21 D1 52 65 61 64 20 74 68 69 73 21 CD C9 14 C3 03 20 E3 03 E3 25 E3 10 68 69 6D 2E CD 20 E3 33 66 6F 72 E3 37 6D 65 2E CD C3 00 E3 19 64 6F 65 73 20 E3 0E 6D 65 61 6E 21 DC 00	00:2 01:2 03:2 08:1 0E:1 10:1 14:1 19:1 C3:2 C9:1 CD:6 D1:1 D6:1 D7:1 DC:2 E3:10	0	96	72	0.7328	accepted-candidate	[D7][DC][01]Y..you!! Do [E3][01]know\nmy daughter? She has\n[E3][D6]a note behind\n[E3][08]disappeared![D1]Read this!\n[C9][14][C3][03] [E3][03][E3]%[E3][10]him.\n [E3]3for[E3]7me.\n[C3][00][E3][19]does [E3][0E]mean![DC][00]		pending
EN-05BCC0	main-dialogue-1	0x05BCC0	0x05BD04	0x05BD04	68	D7 59 6F 75 2E 2E 2E C9 1E DC 01 48 65 79 20 2C 20 79 6F 75 2E 2E 2E 2E 21 CD 49 66 20 E3 01 E3 5E 6D 79 20 64 61 75 67 68 74 65 72 2C CD E3 DC E3 F6 62 61 63 6B 21 C9 1E 20 50 6C 65 61 73 65 21 21 DC 00	00:1 01:2 1E:2 C9:2 CD:2 D7:1 DC:3 E3:4 F6:1	0	50	31	0.7353	accepted-candidate	[D7]You...[C9][1E][DC][01]Hey , you....!\nIf [E3][01][E3]^my daughter,\n[E3][DC][E3][F6]back![C9][1E] Please!![DC][00]		pending
EN-05BD05	main-dialogue-1	0x05BD05	0x05BD69	0x05BD69	100	D7 4D 79 20 64 61 75 67 68 74 65 72 20 69 73 20 67 6F 69 6E 67 CD 74 6F 20 6D 61 72 72 79 20 43 6F 6B 65 72 60 73 20 73 6F 6E 2E 2E 2E DE D7 E3 06 62 65 20 6C 6F 6E 65 6C 79 2C 20 E3 22 68 65 60 73 CD E3 C8 61 20 66 69 6E 65 20 6D 61 6E 20 49 CD 67 75 65 73 73 20 E3 1B 61 20 E3 5D 74 68 69 6E 67 2E	06:1 1B:1 C8:1 CD:3 D7:2 DE:1 E3:5	1	86	64	0.86	accepted-candidate	[D7]My daughter is going\nto marry Coker`s son...[DE][D7][E3][06]be lonely, [E3]"he`s\n[E3][C8]a fine man I\nguess [E3][1B]a [E3]]thing.		pending
EN-05BD33	main-dialogue-1	0x05BD33	0x05BD69	0x05BD69	54	D7 E3 06 62 65 20 6C 6F 6E 65 6C 79 2C 20 E3 22 68 65 60 73 CD E3 C8 61 20 66 69 6E 65 20 6D 61 6E 20 49 CD 67 75 65 73 73 20 E3 1B 61 20 E3 5D 74 68 69 6E 67 2E	06:1 1B:1 C8:1 CD:2 D7:1 E3:5	0	43	31	0.7963	overlap-review	[D7][E3][06]be lonely, [E3]"he`s\n[E3][C8]a fine man I\nguess [E3][1B]a [E3]]thing.		pending
EN-05BD6A	main-dialogue-1	0x05BD6A	0x05BD91	0x05BD91	39	D7 41 20 E3 90 E3 0F 75 6E 64 65 72 73 74 61 6E 64 CD 68 6F 77 20 49 20 66 65 65 6C 21 CD 47 6F 20 61 77 61 79 21 21	0F:1 90:1 CD:2 D7:1 E3:2	0	32	25	0.8205	accepted-candidate	[D7]A [E3][90][E3][0F]understand\nhow I feel!\nGo away!!		pending
EN-05BD92	main-dialogue-1	0x05BD92	0x05BDB0	0x05BDB0	30	D7 4F 68 3F CD E3 0B 63 65 6C 65 62 72 61 74 69 6E 67 20 74 6F 6F 3F CD E3 7C 79 6F 75 2E	0B:1 CD:2 D7:1 E3:2	0	24	19	0.8	accepted-candidate	[D7]Oh?\n[E3][0B]celebrating too?\n[E3]|you.		pending
EN-05BE2D	main-dialogue-1	0x05BE2D	0x05BF22	0x05BF22	245	D7 E3 CE E3 BC E3 01 E3 20 66 72 6F 6D 3F CD E3 03 67 6C 61 64 2E CD 4D 79 20 E3 1D 73 65 6E 64 73 20 61 77 61 79 CD 65 76 65 72 79 E3 78 E3 A0 63 6F 6D 65 73 20 68 65 72 65 2E D1 57 69 6C 6C 20 E3 01 6C 69 73 74 65 6E CD 74 6F 20 6D 79 20 73 74 6F 72 79 3F CD C3 00 20 53 75 72 65 2C 20 E3 06 6C 69 73 74 65 6E 2E CD 20 49 20 E3 07 E3 29 74 6F 20 68 65 61 72 20 69 74 2E CC D0 E3 45 61 20 67 75 79 20 49 20 6C 69 6B 65 2C 20 62 75 74 CD 6D 79 20 E3 1D 6F 62 6A 65 63 74 73 2E CD E3 45 61 20 66 65 75 64 20 62 65 74 77 65 65 6E CD E3 44 66 61 6D 69 6C 79 20 E3 08 6D 69 6E 65 2E D1 2E 2E 2E 2E 2E 2E 2E CD E3 24 E3 82 6F 66 20 73 74 6F 72 79 20 6D 75 73 74 CD 62 65 20 62 6F 72 69 6E 67 20 E3 0C 79 6F 75 2E CD E3 03 73 6F 72 72 79 2E	00:1 01:2 03:2 06:1 07:1 08:1 0C:1 1D:2 82:1 A0:1 BC:1 C3:1 CC:1 CD:12 CE:1 D0:1 D1:2 D7:1 E3:21	0	191	145	0.7796	accepted-candidate	[D7][E3][CE][E3][BC][E3][01][E3] from?\n[E3][03]glad.\nMy [E3][1D]sends away\nevery[E3]x[E3][A0]comes here.[D1]Will [E3][01]listen\nto my story?\n[C3][00] Sure, [E3][06]listen.\n I [E3][07][E3])to hear it.[CC][D0][E3]Ea guy I like, but\nmy [E3][1D]objects.\n[E3]Ea feud between\n[E3]Dfamily [E3][08]mine.[D1].......\n[E3]$[E3][82]of story must\nbe boring [E3][0C]you.\n[E3][03]sorry.		pending
EN-05BF4F	main-dialogue-1	0x05BF4F	0x05BFE1	0x05BFE1	146	D7 E3 03 67 65 74 74 69 6E 67 20 6D 61 72 72 69 65 64 20 73 6F 6F 6E 2E CD 49 20 E3 7E E3 A6 74 6F 64 61 79 20 66 6F 72 CD 61 20 6D 65 65 74 69 6E 67 20 74 6F 20 70 6C 61 6E CD E3 00 63 65 72 65 6D 6F 6E 79 2E D1 4D 79 20 E3 1D 69 73 20 E3 DE 74 6F 6F 2E CD 54 6F 64 61 79 20 68 65 20 67 61 76 65 20 6D 65 CD 61 6E 20 68 65 69 72 6C 6F 6F 6D 20 C3 02 4A 65 77 65 6C C3 00 20 61 73 CD 61 20 77 65 64 64 69 6E 67 20 70 72 65 73 65 6E 74 2E	00:2 02:1 03:1 1D:1 A6:1 C3:2 CD:6 D1:1 D7:1 DE:1 E3:6	0	123	101	0.8425	accepted-candidate	[D7][E3][03]getting married soon.\nI [E3]~[E3][A6]today for\na meeting to plan\n[E3][00]ceremony.[D1]My [E3][1D]is [E3][DE]too.\nToday he gave me\nan heirloom [C3][02]Jewel[C3][00] as\na wedding present.		pending
EN-05BFE2	main-dialogue-1	0x05BFE2	0x05BFF8	0x05BFF8	22	D7 4D 6F 75 73 65 2C 20 49 20 61 6D 20 73 6F 20 68 61 70 70 79 2E	D7:1	0	21	15	0.9545	accepted-candidate	[D7]Mouse, I am so happy.		pending
EN-05C01F	main-dialogue-1	0x05C01F	0x05C04C	0x05C04C	45	D7 E3 03 67 6C 61 64 20 E3 15 68 65 72 CD E3 1D 69 73 20 61 6C 6C 6F 77 69 6E 67 20 68 65 72 CD 74 6F 20 E3 26 6D 61 72 72 69 65 64 2E	03:1 15:1 1D:1 CD:2 D7:1 E3:4	0	35	29	0.7778	accepted-candidate	[D7][E3][03]glad [E3][15]her\n[E3][1D]is allowing her\nto [E3]&married.		pending
EN-05C126	main-dialogue-1	0x05C126	0x05C19B	0x05C19B	117	D7 57 68 61 74 3F C9 1E 20 57 68 61 74 3F CD C9 14 E3 03 61 20 E3 39 E3 9C 6F 66 CD 68 65 61 72 69 6E 67 2E 20 43 61 6E 20 79 6F 75 CD E3 3D 61 20 E3 39 6C 6F 75 64 65 72 3F D1 57 68 61 74 3F C9 1E 20 49 6E 76 65 6E 74 6F 72 3F CD C9 14 45 76 65 6E 20 69 66 20 E3 13 79 6F 75 6E 67 CD E3 01 E3 14 E3 E1 E3 C5 6F 66 CD E3 B0 E3 0C 70 65 6F 70 6C 65 2E	01:1 03:1 0C:1 13:1 14:3 1E:2 9C:1 B0:1 C5:1 C9:4 CD:6 D1:1 D7:1 E1:1 E3:12	0	80	62	0.6838	accepted-candidate	[D7]What?[C9][1E] What?\n[C9][14][E3][03]a [E3]9[E3][9C]of\nhearing. Can you\n[E3]=a [E3]9louder?[D1]What?[C9][1E] Inventor?\n[C9][14]Even if [E3][13]young\n[E3][01][E3][14][E3][E1][E3][C5]of\n[E3][B0][E3][0C]people.		pending
EN-05C19C	main-dialogue-1	0x05C19C	0x05C1D3	0x05C1D3	55	D7 4D 79 20 73 6F 6E 20 68 61 73 6E 60 74 20 E3 3C 76 65 72 79 CD 77 65 6C 6C 20 6C 61 74 65 6C 79 2E 2E 2E CD E3 C7 E3 01 E3 02 61 CD E3 39 E3 3D E3 10 68 69 6D 3F	01:1 02:1 10:1 C7:1 CD:3 D7:1 E3:7	0	40	28	0.7273	accepted-candidate	[D7]My son hasn`t [E3]<very\nwell lately...\n[E3][C7][E3][01][E3][02]a\n[E3]9[E3]=[E3][10]him?		pending
EN-05C1D4	main-dialogue-1	0x05C1D4	0x05C217	0x05C217	67	D7 57 68 61 74 3F C9 1E 20 4D 79 20 73 6F 6E 3F CD C9 1E E3 1A 67 E3 78 73 6F 6D 65 77 68 65 72 65 2E CD C9 1E 49 20 E3 D3 E3 5A 74 6F 20 64 6F CD 77 68 61 74 65 76 65 72 20 68 65 20 77 61 6E 74 73 2E	1A:1 1E:3 C9:3 CD:3 D3:1 D7:1 E3:4	0	51	41	0.7612	accepted-candidate	[D7]What?[C9][1E] My son?\n[C9][1E][E3][1A]g[E3]xsomewhere.\n[C9][1E]I [E3][D3][E3]Zto do\nwhatever he wants.		pending
EN-05C218	main-dialogue-1	0x05C218	0x05C291	0x05C291	121	D7 49 20 66 65 65 6C 20 73 6F 72 72 79 20 E3 0C 50 6F 70 73 2E CD 48 65 20 63 61 72 65 64 20 73 6F 20 6D 75 63 68 CD E3 0A E3 44 64 61 75 67 68 74 65 72 2E 2E 2E D1 E3 7F 6F 66 20 6D 79 20 61 67 65 2C CD E3 75 E3 AC 6F 66 20 6D 79 73 65 6C 66 2E 2E 2E CD E3 0D 73 74 72 61 6E 67 65 2E 20 E3 36 49 60 6D CD E3 43 6D 79 20 73 6F 6E 20 69 73 20 68 65 72 65 2E 2E 2E	0A:1 0C:1 0D:1 7F:1 AC:1 CD:5 D1:1 D7:1 E3:9	0	100	73	0.8264	accepted-candidate	[D7]I feel sorry [E3][0C]Pops.\nHe cared so much\n[E3][0A][E3]Ddaughter...[D1][E3][7F]of my age,\n[E3]u[E3][AC]of myself...\n[E3][0D]strange. [E3]6I`m\n[E3]Cmy son is here...		pending
EN-05C292	main-dialogue-1	0x05C292	0x05C2D7	0x05C2D7	69	D7 57 68 61 74 3F C9 1E 20 4D 79 20 73 6F 6E 3F CD C9 1E E3 1A 61 74 20 50 6F 70 73 60 73 20 68 6F 75 73 65 2E CD C9 1E E3 1A E3 77 61 72 72 61 6E 67 65 6D 65 6E 74 73 CD E3 0C E3 00 77 65 64 64 69 6E 67 2E	00:1 0C:1 1A:2 1E:3 C9:3 CD:3 D7:1 E3:5	0	50	41	0.7246	accepted-candidate	[D7]What?[C9][1E] My son?\n[C9][1E][E3][1A]at Pops`s house.\n[C9][1E][E3][1A][E3]warrangements\n[E3][0C][E3][00]wedding.		pending
