# C0-terminated main-dialogue review catalog; generated from the verified Japanese ROM.
# id	file offset	length	raw bytes	Japanese	Korean translation	status
C0-07A1DB	0x07A1DB	001B	D7 4F 68 0A 60 20 44 53 D4 52 07 5A D5 CD 3F 59 3E 5D 20 3C 06 5C 4B 6F 3D 09 7D	[DFT]なんだよ この[KATAKANA]ネズミ[HIRAGANA]\nおまえも いじめちゃうぞ!		pending
C0-07A318	0x07A318	0050	D7 D4 3F 64 D5 54 4F 3B 20 80 26 81 E3 46 3C 68 0A 7D CD D4 3F 64 D5 53 40 66 3C 3C 20 D4 40 4E 62 73 51 D5 7E 7E 7E CD 7E 7E 7E 3B 20 C9 3C 50 66 4E 62 53 80 00 80 01 0A 43 0E 52 CD C9 1E 00 20 C9 1E 3C 4F 42 4F 6E 4B 59 6E 4A 68 0A 60 7D	[DFT][KATAKANA]オレ[HIRAGANA]はなあ 今悲しいんだ!\n[KATAKANA]オレ[HIRAGANA]のかわいい [KATAKANA]カトリーヌ[HIRAGANA]···\n···あ [PAU:3C]にわとりの名前だけどね\n[PAU:1E]が [PAU:1E]いなくなっちまったんだよ!		pending
C0-07A369	0x07A369	0086	D7 D4 40 D5 7E C9 1E D4 40 4E 62 73 51 D5 6B 6E 7D 7D 7D CD 0E 44 50 80 1E 6E 4D 4A 68 0A 3B 6E 7D CD 4E 4D 5D 20 80 E6 81 64 46 4A 68 0A 09 6D 6E 7D 7D D1 81 46 00 20 80 54 4C 43 4D 42 64 4A 53 40 0F CD 3B 62 00 4E 3D 7D CD 49 3D 0A 7D 80 EA 40 81 28 67 45 48 4D 42 64 7D DE D7 80 2D 4B 80 6D 00 20 3C 6E 19 3C 53 60 3D 0A 52 CD 50 5D 4C 53 81 3A 4F 3C 80 87 50 CD 59 4A 20 08 55 20 80 10 4D 42 64 7D	[DFT][KATAKANA]カ[HIRAGANA]·[PAU:1E][KATAKANA]カトリーヌ[HIRAGANA]ぅっ!!!\nどこに行ってたんだあっ!\nとても 心配したんだぞぉっ!![FIN]君が 見つけてくれたのか?\nありがとう!\nそうだ!何か礼をさせてくれ![TPL:D7]持ち物が いっぱいのようだね\nにもつの少ない時に\nまた ぜひ 来てくれ!		pending
C0-07A3F0	0x07A3F0	0076	D7 44 64 54 20 44 53 3B 3C 0A CD D4 40 4E 62 73 51 D5 00 20 0E 44 40 61 40 CD 55 65 6E 4D 41 4A 68 0A CD 44 64 67 81 46 50 20 3F 81 28 4E 46 4D 3B 03 60 3D 7D D1 20 C2 00 54 CD C3 02 20 D4 1B 61 07 59 16 64 3C 0E D5 C3 00 67 20 3C 4A 0A 3C 4A 7D CC D7 50 66 4E 62 54 52 6C 20 40 66 3C 3C 60 CD 5D 3D 20 80 54 4D 3C 63 0A 43 0D CD 58 6E 4E 47 63 52 3E 1F	[DFT]これは このあいだ\n[KATAKANA]カトリーヌ[HIRAGANA]が どこからか\nひろってきたんだ\nこれを君に お礼としてあげよう![FIN] [NAM:00]は\n[PAL:02] [KATAKANA]プラズマブレイド[HIRAGANA][PAL:00]を いただいた![TER][DFT]にわとりはねぇ かわいいよ\nもう 見ているだけで\nほっとするねえ˳		pending
C0-07A467	0x07A467	001F	D7 D4 52 07 5A D5 60 62 20 50 66 4E 62 53 81 04 00 CD 81 77 80 2E 81 E4 40 66 3C 3C 52 3E 1F	[DFT][KATAKANA]ネズミ[HIRAGANA]より にわとりの方が\n数十倍かわいいねえ˳		pending
C0-07A4FC	0x07A4FC	000C	D7 DC 01 CD D4 44 43 6E D5 7D DC 00	[DFT][NXT]ぎ\n[KATAKANA]コケッ[HIRAGANA]![NXT]が		pending
C0-07A509	0x07A509	000D	D7 DC 01 CD D4 44 43 73 6E D5 7D DC 00	[DFT][NXT]ぎ\n[KATAKANA]コケーッ[HIRAGANA]![NXT]が		pending
C0-07A517	0x07A517	0015	D7 D4 44 43 43 6E D5 20 D4 3E 45 D5 42 64 20 D4 3E 45 6E D5 7D	[DFT][KATAKANA]コケケッ[HIRAGANA] [KATAKANA]エサ[HIRAGANA]くれ [KATAKANA]エサッ[HIRAGANA]!		pending
C0-07A52D	0x07A52D	0037	D7 41 6F D4 73 D5 6E 20 3B 68 4A 6E 4D CD D4 44 43 4D 6A 6E 46 70 D5 4F 80 25 46 4D 63 66 52 CD 3B 4A 46 20 D4 56 69 68 D5 50 4F 62 49 3D 60 CD D4 44 43 43 6E D5 7D	[DFT]きゃ[KATAKANA]ー[HIRAGANA]っ あんたって\n[KATAKANA]コケティッシュ[HIRAGANA]な顔してるわね\nあたし [KATAKANA]ファン[HIRAGANA]になりそうよ\n[KATAKANA]コケケッ[HIRAGANA]!		pending
C0-07A565	0x07A565	0020	D7 D4 40 4E 62 73 51 D5 4F 61 20 C3 02 80 55 53 40 03 C3 00 50 CD 40 42 64 4D 63 D4 44 43 D5 1F	[DFT][KATAKANA]カトリーヌ[HIRAGANA]なら [PAL:02]家のかげ[PAL:00]に\nかくれてる[KATAKANA]コケ[HIRAGANA]˳		pending
C0-07A60D	0x07A60D	003E	D7 3E 0F 59 4A 20 04 81 4D 80 46 80 BF 00 CD 80 43 45 66 01 46 4D 63 D4 44 43 D5 0F CD 3C 4C 5D 20 44 3D 4F 68 0A D4 44 43 D5 CD 4B 71 6E 4E 20 45 68 1D 46 4D 4A 0A 43 0A D4 44 43 D5 1F	[DFT]え?また ご主人樣が\n大さわぎしてる[KATAKANA]コケ[HIRAGANA]?\nいつも こうなんだ[KATAKANA]コケ[HIRAGANA]\nちょっと さんぽしてただけだ[KATAKANA]コケ[HIRAGANA]˳		pending
C0-07A64C	0x07A64C	0021	D7 80 E6 81 64 46 4D 42 64 63 53 54 CD 3D 64 46 3C 43 0E CD 40 58 04 54 20 44 59 63 D4 44 43 D5 1F	[DFT]心配してくれるのは\nうれしいけど\nかほごは こまる[KATAKANA]コケ[HIRAGANA]˳		pending
C0-07AED5	0x07AED5	000C	D8 AE 6B 02 1D 55 B1 64 30 02 0D 20	[DF4][BYTE:AE]ぅぐぽひ[BYTE:B1]れPぐで 		pending
C0-07B111	0x07B111	0043	D7 20 C2 00 54 CD C3 02 20 10 80 27 80 14 53 81 69 20 D4 64 17 63 D5 C6 02 F0 05 11 C3 00 53 CD 20 80 D9 67 20 81 5D 68 0D 5A 4A D1 20 0A 00 20 5B 07 40 46 42 4D CD 20 60 42 20 66 40 61 4F 40 6E 4A 1F	[DFT] [NAM:00]は\n[PAL:02] ┌発明の友 [KATAKANA]レベル[HIRAGANA][NUM:02F005]┘[PAL:00]の\n 本を 読んでみた[FIN] だが むずかしくて\n よく わからなかった˳		pending
C0-07B155	0x07B155	002B	D7 20 C2 00 54 CD C3 02 20 10 80 27 80 14 53 81 69 20 D4 64 17 63 D5 C6 02 F0 05 11 C3 00 53 CD 20 80 D9 67 20 81 5D 68 0D 5A 4A	[DFT] [NAM:00]は\n[PAL:02] ┌発明の友 [KATAKANA]レベル[HIRAGANA][NUM:02F005]┘[PAL:00]の\n 本を 読んでみた		pending
C0-07B181	0x07B181	0031	D7 20 C2 00 54 CD C3 02 20 10 80 27 80 14 53 81 69 20 D4 64 17 63 D5 C6 02 F0 05 11 C3 00 53 CD 20 80 D9 67 20 81 5D 5A 40 3E 46 4A D1 CF DA DA 81	[DFT] [NAM:00]は\n[PAL:02] ┌発明の友 [KATAKANA]レベル[HIRAGANA][NUM:02F005]┘[PAL:00]の\n 本を 読みかえした[FIN][STR:DADA81]		pending
C0-07B1C9	0x07B1C9	0016	D7 81 C1 56 6E 4A 7D 81 C1 56 6E 4A 7D CD 5E 6E 4A 20 5E 6E 4A 7D	[DFT]雨ふった!雨ふった!\nやった やった!		pending
C0-07B23D	0x07B23D	0044	D7 44 44 20 3F 64 53 80 81 7D CD 3B 46 4A 20 3F 59 3E 67 80 C7 80 C8 50 81 55 81 56 47 63 CD 80 C7 80 C8 47 04 3C 20 3F 59 3E 80 89 50 80 31 63 7D CD 80 26 80 59 54 20 80 81 53 80 1C 80 54 63 4E 3C 3C 1F	[DFT]ここ おれの村!\nあした おまえを火山に案内する\n火山すごい おまえ気に入る!\n今日は 村の中見るといい˳		pending
C0-07B282	0x07B282	0047	D7 80 26 80 59 54 20 80 C7 80 C8 80 54 63 53 50 3C 3C 80 59 7D CD 3F 59 3E 20 81 F6 53 81 33 4C 3C 4D 42 63 7D CD 3F 64 20 80 C7 80 C8 50 81 55 81 56 47 63 7D CD 81 93 80 BF 60 65 44 16 7D 5A 68 4F 60 65 44 16 7D	[DFT]今日は 火山見るのにいい日!\nおまえ 俺の後ついてくる!\nおれ 火山に案内する!\n神樣よろこぶ!みんなよろこぶ!		pending
C0-07B367	0x07B367	0035	D7 6B 02 1D B4 B3 6B D7 80 C7 80 C8 20 81 93 80 BF 00 80 DD 68 0D 63 CD 0D 5D 20 81 93 80 BF 3F 44 6E 4D 63 CD 81 93 80 BF 3F 44 63 4E 20 4E 4D 5D 44 66 3C 7D	[DFT]ぅぐぽ[BYTE:B4][BYTE:B3]ぅ[DFT]火山 神樣が住んでる\nでも 神樣おこってる\n神樣おこると とてもこわい!		pending
C0-07B39D	0x07B39D	0016	D7 44 66 3C 20 44 66 3C CD 59 4A 20 81 93 80 BF 3F 44 6E 4D 63 7D	[DFT]こわい こわい\nまた 神樣おこってる!		pending
C0-07B3B4	0x07B3B4	003F	D7 4A 3C 57 68 20 4A 3C 57 68 CD 41 4E 3D 80 AD 00 20 81 93 80 BF 53 4A 4A 62 4E 81 10 6E 4D CD 80 81 53 80 46 20 5A 68 4F D4 52 07 5A D5 50 46 4A 7D CD 0E 3D 46 60 3D 20 0E 3D 46 60 3D 1F	[DFT]たいへん たいへん\nきとう師が 神樣のたたりと言って\n村の人 みんな[KATAKANA]ネズミ[HIRAGANA]にした!\nどうしよう どうしよう˳		pending
C0-07B3F4	0x07B3F4	0037	D7 3F 59 3E 20 80 81 53 80 46 80 9A 43 4A 7D CD 81 93 80 BF 5D 20 3F 44 61 4F 42 4F 6E 4A 7D CD 3F 64 4A 4B 20 3D 64 46 3C 7D CD 5A 68 4F 20 3F 59 3E 53 3F 40 03 7D	[DFT]おまえ 村の人助けた!\n神樣も おこらなくなった!\nおれたち うれしい!\nみんな おまえのおかげ!		pending
C0-07B42C	0x07B42C	0013	D7 D4 52 07 5A D5 3C 61 4F 3C 7D CD 3B 6E 4B 80 1E 42 7D	[DFT][KATAKANA]ネズミ[HIRAGANA]いらない!\nあっち行く!		pending
C0-07B4E8	0x07B4E8	0029	D7 6B 02 1D 60 B5 6B D7 60 42 41 4A 20 60 42 41 4A CD 40 68 03 3C 7D 40 68 03 3C 7D CD 44 64 20 40 68 03 3C 53 3F 0E 62 7D	[DFT]ぅぐぽよ[BYTE:B5]ぅ[DFT]よくきた よくきた\nかんげい!かんげい!\nこれ かんげいのおどり!		pending
C0-07B512	0x07B512	002B	D7 4A 42 45 68 20 80 52 46 40 43 63 53 0A 5C 7D CD 3F 0E 62 20 5A 68 4F 4E 3C 6E 46 71 50 CD 3D 59 42 20 3F 0E 64 4F 42 4F 63 7D	[DFT]たくさん 話しかけるのだめ!\nおどり みんなといっしょに\nうまく おどれなくなる!		pending
C0-07B53E	0x07B53E	0021	D7 44 7E 44 64 20 59 60 43 53 3F 0E 62 6E 7D CD 82 2B 68 0A 80 46 20 80 EF 6E 4D 41 4B 6F 0A 5C 7D	[DFT]こ·これ まよけのおどりっ!\n死んだ人 帰ってきちゃだめ!		pending
C0-07B560	0x07B560	0031	D7 4A 3C 57 68 20 4A 3C 57 68 7D CD 5A 68 4F 20 52 07 5A 50 4F 6E 4A 7D CD 52 07 5A 20 3F 0E 63 44 4E 0D 41 4F 3C CD 44 59 6E 4A 20 44 59 6E 4A 1F	[DFT]たいへん たいへん!\nみんな ねずみになった!\nねずみ おどることできない\nこまった こまった˳		pending
C0-07B592	0x07B592	0023	D7 3F 59 3E 20 5E 6E 19 62 81 93 80 BF 53 80 08 3C 7D CD 44 64 20 81 93 80 BF 67 4A 4A 3E 63 3F 0E 62 7D	[DFT]おまえ やっぱり神樣の使い!\nこれ 神樣をたたえるおどり!		pending
C0-07B5B6	0x07B5B6	001D	D7 44 64 20 81 C1 04 3C 53 3F 0E 62 7D CD 3B 4C 42 4D 20 3F 0E 63 53 5D 4A 3C 57 68 7D	[DFT]これ 雨ごいのおどり!\nあつくて おどるのもたいへん!		pending
C0-07B5D4	0x07B5D4	001A	D7 81 C1 56 6E 4A 20 81 C1 56 6E 4A 7D CD 44 64 20 40 68 03 41 53 3F 0E 62 7D	[DFT]雨ふった 雨ふった!\nこれ かんげきのおどり!		pending
C0-07B6C0	0x07B6C0	0032	D7 52 07 5A 50 4F 63 4E 20 81 49 80 CA 0D 41 4F 3C 7D CD 81 49 80 CA 0D 41 4F 3C 4E 20 3F 64 20 81 09 80 56 4F 3C 7D CD 44 59 6E 4A 20 44 59 6E 4A 1F	[DFT]ねずみになると 料理できない!\n料理できないと おれ 仕事ない!\nこまった こまった˳		pending
C0-07B6F3	0x07B6F3	0025	D7 52 07 5A 6E 7D CD 52 07 5A 20 47 04 3C 04 4B 49 3D 7D CD 3F 59 3E 20 81 49 80 CA 53 81 19 81 49 50 4F 63 7D	[DFT]ねずみっ!\nねずみ すごいごちそう!\nおまえ 料理の材料になる!		pending
C0-07B719	0x07B719	006F	D7 D4 3F 64 D5 20 44 53 80 81 53 81 49 80 CA 80 46 7D CD D4 3F 64 D5 20 3F 3C 46 3C 81 49 80 CA 80 23 63 7D CD 81 49 80 CA 53 81 19 81 49 20 44 53 4C 18 0D CD 02 4C 02 4C 20 50 44 5B 7D 7D D1 80 26 80 59 53 20 81 49 80 CA 53 81 19 81 49 54 7E 7E 7E CD C3 02 C9 1E 3B C9 0A 68 C9 0A 4A C9 0A 53 20 C9 0A 82 23 C9 0A 0A C9 0A 60 C3 00	[DFT][KATAKANA]オレ[HIRAGANA] この村の料理人!\n[KATAKANA]オレ[HIRAGANA] おいしい料理作る!\n料理の材料 このつぼで\nぐつぐつ にこむ!![FIN]今日の 料理の材料は···\n[PAL:02][PAU:1E]あ[PAU:0A]ん[PAU:0A]た[PAU:0A]の [PAU:0A]肉[PAU:0A]だ[PAU:0A]よ[PAL:00]		pending
C0-07B789	0x07B789	002E	D7 3F 0E 65 3C 4A 40 0F CD C9 1E 44 64 20 3F 64 4A 4B 53 80 81 50 4C 4A 66 63 CD 81 90 3C 06 71 3D 0A 68 7D CD 5A 68 4F 20 3F 0E 65 42 1F	[DFT]おどろいたか?\n[PAU:1E]これ おれたちの村につたわる\n古いじょうだん!\nみんな おどろく˳		pending
C0-07B7B8	0x07B7B8	0033	D7 44 53 04 65 20 80 C7 80 C8 50 CD 14 43 5D 53 20 3B 61 66 64 63 CD 14 43 5D 53 20 50 4D 5D 5E 3C 4D 5D 80 CB 3E 4F 3C CD 3F 64 20 3D 64 46 42 4F 3C 7D	[DFT]このごろ 火山に\nばけもの あらわれる\nばけもの にてもやいても食えない\nおれ うれしくない!		pending
C0-07B7EC	0x07B7EC	0032	D7 3F 7E 3F 64 20 4A 0A 53 81 49 80 CA 80 23 63 80 46 7D CD 3F 64 20 4B 6E 4E 5D 80 42 42 4F 3C 7D CD 0A 40 61 20 3F 64 20 3D 61 5B 53 60 42 4F 3C 7D	[DFT]お·おれ ただの料理作る人!\nおれ ちっとも悪くない!\nだから おれ うらむのよくない!		pending
C0-07B81F	0x07B81F	0045	D7 3F 59 3E 20 80 81 53 3E 3C 5F 3D 7D CD 3F 64 20 3F 59 3E 53 4A 5C 20 81 49 80 CA 4C 42 63 CD 80 26 80 59 54 20 D4 3B 62 03 73 4A 73 D5 53 40 61 3B 03 7D CD 3F 01 42 18 0D 54 20 4B 71 6E 4E 81 47 80 00 7D	[DFT]おまえ 村のえいゆう!\nおれ おまえのため 料理つくる\n今日は [KATAKANA]アリゲーター[HIRAGANA]のからあげ!\nおぎくぼでは ちょっと有名!		pending
C0-07B865	0x07B865	001C	D7 3B 4C 42 4D 20 81 49 80 CA 5D 4A 3C 57 68 7D CD 3F 64 20 3B 48 20 0A 42 0A 42 7D	[DFT]あつくて 料理もたいへん!\nおれ あせ だくだく!		pending
C0-07B91E	0x07B91E	0040	D7 6B 02 1D 01 BA 6B D7 44 44 20 3F 59 3E 53 52 63 4E 44 CD 0D 5D 20 80 26 52 63 53 54 4F 59 43 5D 53 CD 80 81 53 80 1C 20 02 63 02 63 59 66 63 CD 4C 40 64 4D 52 5B 63 20 44 64 81 1D 81 6F 7D	[DFT]ぅぐぽぎ[BYTE:BA]ぅ[DFT]ここ おまえのねるとこ\nでも 今ねるのはなまけもの\n村の中 ぐるぐるまわる\nつかれてねむる これ最高!		pending
C0-07B95F	0x07B95F	005B	D7 3C 6E 19 3C 20 80 81 59 66 6E 4A 40 0F CD 3F 59 3E 20 80 14 80 59 54 80 C7 80 C8 50 80 1E 42 CD 80 26 80 59 52 63 4E 20 80 14 80 59 80 85 80 89 3C 6E 19 3C 7D D1 3F 59 3E 53 D4 17 6E 0E D5 20 D4 11 D5 53 81 04 7D CD 45 3B 20 52 63 52 63 CD 3F 5E 47 5A 20 3F 5E 47 5A 1F	[DFT]いっぱい 村まわったか?\nおまえ 明日は火山に行く\n今日ねると 明日元気いっぱい![FIN]おまえの[KATAKANA]ベッド[HIRAGANA] [KATAKANA]←[HIRAGANA]の方!\nさあ ねるねる\nおやすみ おやすみ˳		pending
C0-07B9BB	0x07B9BB	0045	D7 80 26 80 59 5D 20 4E 4D 5D 3C 3C 80 88 80 89 7D CD 3F 59 3E 20 80 26 80 59 80 C7 80 C8 50 80 1E 42 CD 81 55 81 56 47 63 81 2A 20 80 81 53 80 45 80 A8 50 3C 63 CD 80 1E 6E 4D 44 3C 20 80 1E 6E 4D 44 3C 7D	[DFT]今日も とてもいい天気!\nおまえ 今日火山に行く\n案内する奴 村の出口にいる\n行ってこい 行ってこい!		pending
C0-07BA01	0x07BA01	0039	D7 3F 64 5D 52 07 5A 20 5A 68 4F 5D 52 07 5A CD 80 81 80 1C 20 52 07 5A 0A 61 43 CD 5A 68 4F 20 41 4E 3D 80 AD 53 46 66 05 7D CD 3F 64 53 81 BA 80 12 20 3B 00 6E 4A 62 7D	[DFT]おれもねずみ みんなもねずみ\n村中 ねずみだらけ\nみんな きとう師のしわざ!\nおれの商売 あがったり!		pending
C0-07BA3B	0x07BA3B	002D	D7 3F 7E 3F 59 3E 67 20 80 C7 80 C8 50 82 2C 6E 4A 53 CD 41 4E 3D 80 AD 53 20 5C 7E 81 3C 80 B4 7D CD 3F 7E 3F 64 20 80 42 42 4F 3C 7D	[DFT]お·おまえを 火山に送ったの\nきとう師の め·命令!\nお·おれ 悪くない!		pending
C0-07BA69	0x07BA69	002D	D7 3F 59 3E 20 80 81 53 82 2D 80 46 7D CD 80 81 53 82 2D 80 46 54 20 3B 4C 42 5D 4D 4F 47 7D CD 81 0B 41 4F 0A 43 20 52 63 4E 3C 3C 7D	[DFT]おまえ 村の恩人!\n村の恩人は あつくもてなす!\n好きなだけ ねるといい!		pending
C0-07BB93	0x07BB93	007F	D7 3F 5E 20 C2 00 42 68 CD 81 46 5D 20 81 4A 81 1C 67 3D 43 4A 53 40 52 0F CD 66 4A 46 40 52 0F 66 4A 46 54 44 64 5D CD 81 09 80 56 53 3D 4B 0D 4F 20 54 6E 54 6E 54 6E D1 4E 44 65 0D 41 5A 20 C3 03 D4 65 73 07 D5 C3 00 81 46 67 CD 80 54 40 43 4F 40 6E 4A 40 52 0F CD 44 64 40 61 3C 6E 46 71 50 81 DD C9 14 7E 7E 7E 3C 5E CD 81 4B 80 A2 50 80 45 60 3D 4E 80 7A 6E 4A 68 0A 00 4F 1F	[DFT]おや [NAM:00]くん\n君も 招待をうけたのかね?\nわたしかね?わたしはこれも\n仕事のうちでな はっはっはっ[FIN]ところできみ [PAL:03][KATAKANA]ローズ[HIRAGANA][PAL:00]君を\n見かけなかったかね?\nこれからいっしょに海[PAU:14]···いや\n視察に出ようと思ったんだがな˳		pending
C0-07BC13	0x07BC13	0038	D7 D4 65 73 07 81 46 D5 67 80 54 40 43 4A 61 CD 47 02 5D 0E 63 60 3D 50 81 1B 3E 4D 42 64 CD 48 6E 40 42 20 81 4B 80 A2 50 3C 3C 80 88 80 89 4F 53 50 CD 59 6E 4A 42 7D	[DFT][KATAKANA]ローズ君[HIRAGANA]を見かけたら\nすぐもどるように伝えてくれ\nせっかく 視察にいい天気なのに\nまったく!		pending
C0-07BD3D	0x07BD3D	004A	D7 6B 02 1D C6 BD 6B D7 44 44 20 80 81 53 41 4E 3D 80 AD 80 BF 53 80 55 7D CD 41 4E 3D 80 AD 20 81 93 80 BF 53 3C 40 62 3F 45 5C 63 CD 0A 40 61 20 41 4E 3D 80 AD 80 BF 3E 61 3C CD 0A 40 61 20 5A 4C 01 5D 53 3C 6E 19 3C 7D	[DFT]ぅぐぽ[NUM:BD6BD7]ここ 村のきとう師樣の家!\nきとう師 神樣のいかりおさめる\nだから きとう師樣えらい\nだから みつぎものいっぱい!		pending
C0-07BD88	0x07BD88	003D	D7 41 4E 3D 80 AD 80 BF 20 80 26 20 3F 0D 40 43 7D CD 41 4E 3D 80 AD 80 BF 20 63 47 53 81 2B CD 80 55 53 80 1C 50 54 20 0A 64 5D 80 31 64 4F 3C CD 0A 40 61 20 3F 59 3E 5D 80 EF 63 7D	[DFT]きとう師樣 今 おでかけ!\nきとう師樣 るすの間\n家の中には だれも入れない\nだから おまえも帰る!		pending
C0-07BDC6	0x07BDC6	002B	D7 3F 64 20 4E 4D 5D 59 4B 00 6E 4D 4A CD 41 4E 3D 80 AD 20 80 D9 81 15 54 80 42 3C 81 2A CD 3F 64 20 4E 4D 5D 54 07 40 46 3C 1F	[DFT]おれ とてもまちがってた\nきとう師 本当は悪い奴\nおれ とてもはずかしい˳		pending
C0-07BDF2	0x07BDF2	003C	D7 41 4E 3D 80 AD 80 BF 20 80 26 80 81 80 82 53 80 55 50 3C 63 CD 80 81 80 82 20 41 4E 3D 80 AD 80 BF 53 81 10 3D 44 4E 81 41 43 14 CD 4B 6F 68 4E 20 5A 68 4F 80 85 50 5D 0E 63 7D	[DFT]きとう師樣 今村長の家にいる\n村長 きとう師樣の言うこと聞けば\nちゃんと みんな元にもどる!		pending
C0-07BE2F	0x07BE2F	0036	D7 3F 7E 3F 64 20 4B 6E 4E 5D 44 66 42 4F 3C 7D CD 3F 64 20 41 4E 3D 80 AD 80 BF 20 80 3D 06 4D 63 7D CD 41 4E 3D 80 AD 80 BF 50 54 20 81 93 80 BF 4C 3C 4D 63 7D	[DFT]お·おれ ちっともこわくない!\nおれ きとう師樣 信じてる!\nきとう師樣には 神樣ついてる!		pending
C0-07BE66	0x07BE66	0042	D7 CD 5E 5E 5E 5E 5E 5E 5E 5E 5E 6E 7D CD DC 09 3F 7E 3F 7E 3F 59 3E 6E 7D 0F D1 DC 01 4A 3C 57 68 20 4A 3C 57 68 7D CD 82 2B 68 0A 80 46 20 80 D0 41 81 6C 6E 4A 7D CD 4A 4A 62 7D 4A 4A 62 7D DC 00	[DFT]\nやややややややややっ!\n[NXT]ぞお·お·おまえっ!?[FIN][NXT]ぎたいへん たいへん!\n死んだ人 生き返った!\nたたり!たたり![NXT]が		pending
C0-07BEA9	0x07BEA9	0027	D7 3F 59 3E 20 60 42 80 EF 6E 4D 41 4A 7D CD 80 81 80 82 00 20 3F 59 3E 67 81 1C 6E 4D 63 7D CD 54 5E 42 80 1E 42 7D	[DFT]おまえ よく帰ってきた!\n村長が おまえを待ってる!\nはやく行く!		pending
C0-07BF69	0x07BF69	00FD	D7 3F 64 20 80 80 53 5B 40 46 80 52 81 0E 6E 4D 63 CD 81 41 41 4A 3C 40 0F CD 20 81 41 40 48 4D 20 81 41 40 48 4D CD 20 81 27 50 20 3C 3C 60 CC D0 5B 40 46 5B 40 46 20 44 53 80 80 50 CD 81 93 80 BF 20 80 1A 40 61 56 6E 4D 41 4A CD 81 93 80 BF 20 80 C7 5D 82 2E 42 4F 3C CD 81 93 80 BF 20 D4 5E 62 D5 5D 82 2A 42 4F 3C D1 5B 40 46 53 80 81 53 80 46 20 80 C7 80 C8 50 81 37 6E 4D 4A CD 06 46 68 3C 6E 19 3C 20 80 C7 53 82 2F 3C 6E 19 3C CD 0D 5D 81 93 80 BF 20 80 C7 80 C8 50 80 1E 6E 4D CD 80 C7 80 C8 67 20 3F 4E 4F 46 42 45 48 4A 7D D1 3B 63 80 87 20 81 93 80 BF 3C 4F 42 4F 6E 4A CD 81 93 80 BF 53 3C 63 80 18 80 3B 20 80 81 80 82 0A 43 81 0E 6E 4D 63 CD 0D 5D 81 93 80 BF 20 80 81 53 80 46 81 37 6E 4A 80 87 CD 41 6E 4E 20 59 4A 20 80 9A 43 4D 42 64 63 1F	[DFT]おれ 島のむかし話知ってる\n聞きたいか?\n 聞かせて 聞かせて\n 別に いいよ[TER][CLR]むかしむかし この島に\n神樣 空からふってきた\n神樣 火も熱くない\n神樣 [KATAKANA]ヤリ[HIRAGANA]も痛くない[FIN]むかしの村の人 火山に困ってた\nじしんいっぱい 火の粉いっぱい\nでも神樣 火山に行って\n火山を おとなしくさせた![FIN]ある時 神樣いなくなった\n神樣のいる場所 村長だけ知ってる\nでも神樣 村の人困った時\nきっと また 助けてくれる˳		pending
C0-07C067	0x07C067	002A	D0 81 41 42 54 20 80 ED 80 87 53 54 06 7D CD 81 41 40 51 54 20 80 ED 80 D0 53 54 06 7D CD 3C 4C 0D 5D 20 81 41 41 50 44 3C 7D	[CLR]聞くは 一時のはじ!\n聞かぬは 一生のはじ!\nいつでも 聞きにこい!		pending
C0-07C092	0x07C092	0080	D7 41 4E 3D 80 AD 20 80 50 4F 80 7C 0D CD 5A 68 4F 67 20 D4 52 07 5A D5 50 46 4A 7D CD 41 4E 3D 80 AD 20 81 93 80 BF 53 3C 63 80 18 80 3B 81 41 41 50 CD 80 81 80 82 53 80 55 50 20 80 1E 6E 4A 7D D1 3B 3C 4C 20 80 D9 81 15 54 80 42 3C 81 2A 7D CD 81 93 80 BF 53 80 18 80 3B 20 81 0E 61 64 4A 61 80 43 80 50 7D CD 3F 59 3E 20 81 93 80 BF 53 80 08 3C 7D CD 80 81 80 82 20 80 9A 43 63 7D	[DFT]きとう師 変な光で\nみんなを [KATAKANA]ネズミ[HIRAGANA]にした!\nきとう師 神樣のいる場所聞きに\n村長の家に 行った![FIN]あいつ 本当は悪い奴!\n神樣の場所 知られたら大変!\nおまえ 神樣の使い!\n村長 助ける!		pending
C0-07C113	0x07C113	004A	D7 80 81 53 81 10 3C 81 1B 3E 20 44 3D 81 10 6E 4D 63 CD 3C 4C 40 20 81 93 80 BF 53 80 08 3C 5E 6E 4D 41 4D CD 80 81 67 81 9C 3C 20 80 81 53 80 74 80 D2 43 81 18 63 CD 3F 59 3E 41 6E 4E 20 80 74 20 80 36 50 80 31 64 63 7D	[DFT]村の言い伝え こう言ってる\nいつか 神樣の使いやってきて\n村を救い 村の宝受け取る\nおまえきっと 宝 手に入れる!		pending
C0-07C15E	0x07C15E	0045	D7 3F 64 20 80 54 4A 7D CD 80 C7 80 C8 53 82 30 53 20 80 CD 80 C4 53 3C 62 3E 50 CD 80 50 4F 81 3E 20 50 03 4D 6E 4A D1 80 50 4F 81 3E 20 80 50 4F 80 C2 50 80 68 6E 4D CD 3C 62 3E 40 61 20 80 45 4D 6E 4A 7D	[DFT]おれ 見た!\n火山の裹の 秘密のいりえに\n変な男 にげてった[FIN]変な男 変な船に乘って\nいりえから 出てった!		pending
